City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
179,Penapolis,BR,2020-01-04 19:48:12,-21.42,-50.08,81.59,73,19,5.99,light rain,0.0,0.0
180,Castro,CL,2020-01-04 19:46:08,-42.48,-73.76,64.4,55,0,10.29,clear sky,0.0,0.0
181,Lebu,ET,2020-01-04 19:48:13,8.96,38.73,60.8,55,20,6.93,few clouds,0.0,0.0
182,Ha Tinh,VN,2020-01-04 19:48:13,18.33,105.9,70.41,83,73,2.91,light rain,0.0,0.0
183,Itarema,BR,2020-01-04 19:48:13,-2.92,-39.92,80.62,74,62,7.2,broken clouds,0.0,0.0
184,Constitucion,MX,2020-01-04 19:46:16,23.99,-104.67,54.0,29,5,8.05,clear sky,0.0,0.0
185,Roald,NO,2020-01-04 19:48:14,62.58,6.12,37.4,69,75,6.93,broken clouds,0.0,0.0
186,Mitsamiouli,KM,2020-01-04 19:48:14,-11.38,43.28,81.81,79,100,5.91,overcast clouds,0.0,0.0
187,Sisimiut,GL,2020-01-04 19:48:14,66.94,-53.67,7.54,88,100,4.9,overcast clouds,0.0,0.0
188,Awbari,LY,2020-01-04 19:48:14,26.59,12.77,45.14,60,0,2.86,clear sky,0.0,0.0
189,Sioux Lookout,CA,2020-01-04 19:48:14,50.1,-91.92,23.0,67,75,2.24,light snow,0.0,0.0
190,Yulara,AU,2020-01-04 19:48:14,-25.24,130.99,62.6,100,90,6.93,overcast clouds,0.0,0.0
191,Cabo San Lucas,MX,2020-01-04 19:45:07,22.89,-109.91,79.0,36,5,5.82,clear sky,0.0,0.0
192,Telimele,GN,2020-01-04 19:48:15,10.9,-13.03,70.45,23,0,2.59,clear sky,0.0,0.0
193,Grand Gaube,MU,2020-01-04 19:48:15,-20.01,57.66,79.0,94,40,12.03,scattered clouds,0.0,0.0
194,Wanning,AT,2020-01-04 19:48:15,48.64,13.53,39.0,93,75,20.8,light intensity shower rain,0.0,0.0
195,Anshun,CN,2020-01-04 19:48:15,26.25,105.93,55.0,95,94,14.97,overcast clouds,0.0,0.0
196,Nassau,AT,2020-01-04 19:48:16,46.81,15.34,39.99,80,20,5.82,few clouds,0.0,0.0
197,Biloela,AU,2020-01-04 19:48:16,-24.4,150.51,69.39,72,0,5.23,clear sky,0.0,0.0
198,Berezovka,RU,2020-01-04 19:48:16,55.71,42.61,29.43,93,100,10.87,light snow,0.0,0.0
199,Walvis Bay,NA,2020-01-04 19:48:16,-22.95,14.51,62.01,87,20,10.29,few clouds,0.0,0.0
200,Fairbanks,US,2020-01-04 19:48:17,64.84,-147.72,-29.2,60,75,3.29,mist,0.0,0.0
201,San Cristobal,HN,2020-01-04 19:48:17,14.68,-86.92,80.58,50,67,9.37,light rain,0.0,0.0
202,Guerrero Negro,MX,2020-01-04 19:48:17,27.97,-114.04,71.6,23,0,3.0,clear sky,0.0,0.0
203,Ulaangom,MN,2020-01-04 19:48:17,49.98,92.07,-10.5,90,99,2.1,overcast clouds,0.0,0.0
204,Hobyo,SO,2020-01-04 19:48:17,5.35,48.53,77.72,81,0,14.45,clear sky,0.0,0.0
