City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
126,Georgetown,GY,2020-01-05 12:41:08,6.8,-58.16,82.4,69,40,9.17,scattered clouds,0,0
127,Puerto Ayora,EC,2020-01-05 12:41:08,-0.74,-90.35,77.0,73,90,9.17,overcast clouds,0,0
128,Erdenet,MN,2020-01-05 12:41:08,49.03,104.04,0.81,83,0,4.68,clear sky,0,0
129,Lugovoy,RU,2020-01-05 12:41:08,59.72,65.88,22.51,92,89,7.74,overcast clouds,0,0
130,Ilulissat,GL,2020-01-05 12:41:08,69.22,-51.1,12.2,72,75,18.34,broken clouds,0,0
131,Waingapu,ID,2020-01-05 12:41:08,-9.65,120.26,84.38,75,99,23.04,light rain,0,0
132,Klaksvik,FO,2020-01-05 12:41:08,62.23,-6.59,46.4,87,50,10.29,scattered clouds,0,0
133,Gimli,CA,2020-01-05 12:41:08,50.63,-96.99,25.0,95,100,10.0,light snow,0,0
134,Thinadhoo,MV,2020-01-05 12:41:08,0.53,72.93,81.93,76,100,12.48,moderate rain,0,0
135,Caravelas,BR,2020-01-05 12:41:08,-17.73,-39.27,82.76,65,100,12.06,overcast clouds,0,0
136,Noumea,NC,2020-01-05 12:41:08,-22.28,166.46,80.01,73,0,3.36,clear sky,0,0
137,Patu,BR,2020-01-05 12:41:09,-6.1,-37.64,82.87,53,99,3.67,overcast clouds,0,0
138,Clyde River,CA,2020-01-05 12:41:09,70.47,-68.59,-32.8,59,90,9.17,overcast clouds,0,0
139,Artigas,BR,2020-01-05 12:41:09,-30.4,-56.46,78.64,56,0,9.26,clear sky,0,0
140,Vostok,RU,2020-01-05 12:41:09,46.45,135.83,-6.36,98,99,4.88,overcast clouds,0,0
141,San Vicente,EC,2020-01-05 12:41:09,-0.59,-80.41,74.55,85,100,4.32,light rain,0,0
142,Mehamn,NO,2020-01-05 12:41:09,71.03,27.85,24.44,82,100,13.44,light snow,0,0
143,Sihor,IN,2020-01-05 12:41:09,21.72,71.96,77.0,38,0,6.93,clear sky,0,0
