City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
93,Alibag,IN,2020-01-05 20:52:34,18.64,72.88,77.0,53,0,4.7,smoke,0.0,0.0
94,Carnarvon,ZA,2020-01-05 20:54:12,-30.97,22.13,66.76,29,24,10.56,few clouds,0.0,0.0
95,Hermanus,ZA,2020-01-05 20:54:12,-34.42,19.24,64.0,89,100,11.03,overcast clouds,0.0,0.0
96,Erenhot,CN,2020-01-05 20:52:34,43.65,111.97,14.32,83,20,10.07,few clouds,0.0,0.0
97,Butaritari,KI,2020-01-05 20:54:12,3.07,172.79,85.28,76,100,15.26,moderate rain,3.81,0.0
98,Pangnirtung,CA,2020-01-05 20:56:06,66.15,-65.72,-31.0,43,75,4.7,broken clouds,0.0,0.0
99,Avera,US,2020-01-05 20:54:13,33.19,-82.53,57.2,37,1,8.05,clear sky,0.0,0.0
100,La Ronge,CA,2020-01-05 20:56:06,55.1,-105.3,5.0,65,20,8.05,few clouds,0.0,0.0
101,Laval,CA,2020-01-05 20:52:35,45.58,-73.75,21.99,57,40,16.11,scattered clouds,0.0,0.0
102,Ribeira Grande,PT,2020-01-05 20:54:13,38.52,-28.7,64.4,88,40,13.87,scattered clouds,0.0,0.0
103,Yulara,AU,2020-01-05 20:56:06,-25.24,130.99,62.6,93,90,10.29,overcast clouds,0.0,0.0
104,Georgetown,GY,2020-01-05 20:53:15,6.8,-58.16,86.0,61,20,6.93,few clouds,0.0,0.0
105,Raudeberg,NO,2020-01-05 20:54:13,61.99,5.14,46.99,100,75,16.11,drizzle rain,0.0,0.0
106,Aranos,NA,2020-01-05 20:56:07,-24.14,19.11,86.02,30,88,5.79,light rain,0.44,0.0
107,Aracati,BR,2020-01-05 20:52:35,-4.56,-37.77,79.93,75,3,7.63,clear sky,0.0,0.0
108,Samarai,PG,2020-01-05 20:54:13,-10.62,150.67,79.39,85,100,2.68,overcast clouds,0.0,0.0
109,Ayolas,PY,2020-01-05 20:52:36,-27.39,-56.84,95.38,28,3,5.44,clear sky,0.0,0.0
110,Puerto Del Rosario,ES,2020-01-05 20:52:36,28.5,-13.86,64.4,72,40,12.75,scattered clouds,0.0,0.0
111,Letka,BA,2020-01-05 20:52:36,43.74,17.27,41.0,32,20,19.46,few clouds,0.0,0.0
112,Nikolskoye,RU,2020-01-05 20:54:14,59.7,30.79,24.01,85,81,2.24,broken clouds,0.0,0.0
113,Bilma,NE,2020-01-05 20:48:27,18.69,12.92,54.57,29,93,5.93,overcast clouds,0.0,0.0
114,Kodiak,US,2020-01-05 20:54:14,39.95,-94.76,53.01,37,1,19.46,clear sky,0.0,0.0
115,Biltine,TD,2020-01-05 20:52:37,14.53,20.93,64.15,25,0,9.1,clear sky,0.0,0.0
116,Namatanai,PG,2020-01-05 20:56:07,-3.66,152.44,82.56,76,88,5.79,overcast clouds,0.0,0.0
117,Kerema,PG,2020-01-05 20:52:37,-7.96,145.78,77.27,85,100,3.76,overcast clouds,0.0,0.0
118,Jamestown,AU,2020-01-05 20:54:14,-33.21,138.6,56.25,87,89,5.93,light rain,2.19,0.0
119,Qaanaaq,GL,2020-01-05 20:54:14,77.48,-69.36,-25.65,47,0,4.12,clear sky,0.0,0.0
120,Vostok,RU,2020-01-05 20:56:08,46.45,135.83,-5.44,98,90,3.24,overcast clouds,0.0,0.0
121,Manggar,ID,2020-01-05 20:52:38,-2.88,108.27,81.82,80,100,17.58,overcast clouds,0.0,0.0
122,Pangody,RU,2020-01-05 20:56:08,65.85,74.49,13.28,92,17,13.58,few clouds,0.0,0.0
123,Kloulklubed,PW,2020-01-05 20:56:08,7.04,134.26,78.8,94,90,6.93,light intensity shower rain,0.0,0.0
124,Adwa,ET,2020-01-05 20:52:38,14.16,38.9,61.18,71,1,4.29,clear sky,0.0,0.0
125,Kaoma,ZM,2020-01-05 20:56:08,-14.8,24.8,68.02,94,100,7.63,moderate rain,3.63,0.0
126,Port Macquarie,AU,2020-01-05 20:52:38,-31.43,152.91,72.0,77,90,8.05,overcast clouds,0.0,0.0
127,Lyuban,BY,2020-01-05 20:52:38,52.8,28.0,27.86,83,91,5.75,overcast clouds,0.0,0.0
128,Matamoros,US,2020-01-05 20:51:39,25.87,-97.51,75.99,36,40,9.17,scattered clouds,0.0,0.0
129,Margate,AU,2020-01-05 20:56:09,-43.03,147.26,60.01,66,40,6.93,scattered clouds,0.0,0.0
130,Posevnaya,RU,2020-01-05 20:52:39,54.3,83.33,14.49,94,99,10.04,overcast clouds,0.0,0.0
131,Savinka,RU,2020-01-05 20:52:39,50.08,47.1,31.12,88,100,6.89,overcast clouds,0.0,0.0
132,Clifton Springs,US,2020-01-05 20:52:39,42.96,-77.14,35.01,64,90,4.7,overcast clouds,0.0,0.0
133,Dikson,RU,2020-01-05 20:54:16,73.51,80.55,17.56,91,95,20.65,light snow,0.0,0.19
134,Newport,GB,2020-01-05 20:54:46,51.59,-3.0,46.99,81,90,6.93,overcast clouds,0.0,0.0
135,Saldanha,PT,2020-01-05 20:54:16,41.42,-6.55,38.03,75,7,0.6,clear sky,0.0,0.0
136,Khatanga,RU,2020-01-05 20:54:16,71.98,102.47,-8.95,88,100,6.8,overcast clouds,0.0,0.0
137,Bonthe,SL,2020-01-05 20:52:39,7.53,-12.5,77.38,69,19,7.16,few clouds,0.0,0.0
