City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
49,Rongcheng,CN,41.32,light rain,37.16,122.42,GreenTree Hotel Rongcheng Bus Station
50,Itarema,BR,79.92,broken clouds,-2.92,-39.92,Windvillage
51,Ponta Delgada,PT,64.4,scattered clouds,37.73,-25.67,Vila Nova Hotel
52,Coihaique,CL,59.0,broken clouds,-45.58,-72.07,Diego De Almagro Coyhaique
54,Atambua,ID,75.81,overcast clouds,-9.11,124.89,Pondok Pesantren Al Muhajirin Atambua
55,Burnie,AU,62.01,clear sky,-41.05,145.91,Beachfront Voyager Motor Inn
56,La Reforma,MX,82.0,clear sky,25.08,-108.06,
57,Puerto Ayora,EC,84.2,few clouds,-0.74,-90.35,Finch Bay Galapagos Hotel
58,Kapaa,US,78.8,scattered clouds,22.08,-159.32,Sheraton Kauai Coconut Beach Resort
60,Verkh-Usugli,RU,2.21,broken clouds,52.7,115.17,"Gostinitsa ""Sever"""
61,Quang Ngai,VN,72.1,overcast clouds,15.12,108.8,Central Hotel
62,Busselton,AU,57.99,clear sky,-33.64,115.35,Observatory Guest House
63,Tasiilaq,GL,24.06,snow,65.61,-37.64,The Red House
65,Castro,CL,59.0,broken clouds,-42.48,-73.76,Hotel Esmeralda
66,Muzhi,RU,17.53,clear sky,65.4,64.7,
69,Hami,CN,18.34,broken clouds,42.84,93.51,Post And Telecommunication Hotel
70,Paamiut,GL,19.17,light snow,61.99,-49.67,Yeet Hotel
71,Kieta,PG,82.26,clear sky,-6.22,155.63,
73,Mehamn,NO,24.8,light shower snow,71.03,27.85,Mehamn Arctic Hotel AS
74,Bredasdorp,ZA,68.0,overcast clouds,-34.53,20.04,Bredasdorp Country Manor
75,Albany,US,34.0,scattered clouds,42.65,-73.75,Hilton Albany
76,Gizo,IL,54.0,few clouds,31.8,34.94,בקתות לשקיעה
77,East London,ZA,73.44,overcast clouds,-33.02,27.91,Tu Casa
78,Casablanca,MA,55.0,clear sky,33.6,-7.62,Hotel Moroccan House Casablanca
79,Wanning,AT,34.0,overcast clouds,48.64,13.53,Hotel Zur Post
80,Dunedin,NZ,55.99,light rain,-45.87,170.5,Scenic Hotel Southern Cross
81,Labytnangi,RU,15.33,clear sky,66.66,66.39,Priuralye Hotel
82,Komsomolskiy,RU,9.59,overcast clouds,67.55,63.78,
83,Bubaque,GW,77.5,clear sky,11.28,-15.83,Casa Dora
84,Del Rio,US,73.4,clear sky,29.36,-100.9,Holiday Inn Express & Suites del Rio
85,Alofi,NU,82.4,scattered clouds,-19.06,-169.92,Taloa Heights
87,Barrow,AR,73.53,moderate rain,-38.31,-60.23,
88,Port Blair,IN,80.74,clear sky,11.67,92.75,Fortune Resort Bay Island
89,Ilulissat,GL,8.6,scattered clouds,69.22,-51.1,Hotel Arctic
90,Ostersund,SE,37.0,scattered clouds,63.18,14.64,Best Western Hotel Gamla Teatern
91,Pelham,US,37.0,light rain,42.73,-71.32,Tim and Jeanne Glasheen
